tag_name,release_name,published_at,target_commitish,html_url,draft,prerelease
v2.0.2,Grafana v2.0.2,2015-04-23T06:00:58Z,main,https://github.com/grafana/grafana/releases/tag/v2.0.2,False,False
v2.0.1,Grafana v2.0.1,2015-04-20T12:23:50Z,main,https://github.com/grafana/grafana/releases/tag/v2.0.1,False,False
v2.0.0-beta3,Grafana v2.0.0-beta3,2015-04-12T19:09:45Z,master,https://github.com/grafana/grafana/releases/tag/v2.0.0-beta3,False,False
v2.0.0-beta1,Grafana v2.0.0-beta1,2015-03-30T14:48:03Z,main,https://github.com/grafana/grafana/releases/tag/v2.0.0-beta1,False,False
v1.9.1,Grafana v1.9.1,2014-12-29T10:32:33Z,master,https://github.com/grafana/grafana/releases/tag/v1.9.1,False,False
v1.9.0,Grafana 1.9.0,2014-12-02T22:43:38Z,master,https://github.com/grafana/grafana/releases/tag/v1.9.0,False,False
v1.9.0-rc1,Grafana v1.9.0-rc1,2014-11-17T14:33:54Z,master,https://github.com/grafana/grafana/releases/tag/v1.9.0-rc1,False,False
v1.8.1,Grafana v1.8.1,2014-09-30T16:56:02Z,v1.8.x,https://github.com/grafana/grafana/releases/tag/v1.8.1,False,False
v1.8.0,Grafana v1.8.0,2014-09-22T11:17:58Z,master,https://github.com/grafana/grafana/releases/tag/v1.8.0,False,False
v1.8.0-rc1,Grafana v1.8.0-rc1,2014-09-12T11:49:10Z,master,https://github.com/grafana/grafana/releases/tag/v1.8.0-rc1,False,False
v1.7.0,Grafana v1.7.0,2014-08-11T11:16:24Z,master,https://github.com/grafana/grafana/releases/tag/v1.7.0,False,False
v1.7.0-rc1,Grafana v1.7.0-rc1,2014-08-05T13:07:10Z,master,https://github.com/grafana/grafana/releases/tag/v1.7.0-rc1,False,False
v1.6.1,Grafana v1.6.1,2014-06-24T13:27:09Z,master,https://github.com/grafana/grafana/releases/tag/v1.6.1,False,False
v1.6.0,Grafana v1.6.0,2014-06-16T16:47:02Z,master,https://github.com/grafana/grafana/releases/tag/v1.6.0,False,False
v1.5.4,Grafana v1.5.4,2014-05-13T18:14:10Z,master,https://github.com/grafana/grafana/releases/tag/v1.5.4,False,False
v1.5.3,Grafana v1.5.3,2014-04-17T21:06:04Z,master,https://github.com/grafana/grafana/releases/tag/v1.5.3,False,False
v1.5.2,Grafana v1.5.2,2014-03-24T11:52:03Z,master,https://github.com/grafana/grafana/releases/tag/v1.5.2,False,False
v1.5.1,Grafana v1.5.1,2014-03-11T06:56:46Z,master,https://github.com/grafana/grafana/releases/tag/v1.5.1,False,False
v1.5.0,Grafana v1.5.0,2014-03-09T18:07:55Z,master,https://github.com/grafana/grafana/releases/tag/v1.5.0,False,False
v1.4.0,Grafana v1.4.0,2014-02-21T13:45:23Z,master,https://github.com/grafana/grafana/releases/tag/v1.4.0,False,False
v1.3.0,Grafana v1.3.0,2014-02-13T07:25:31Z,master,https://github.com/grafana/grafana/releases/tag/v1.3.0,False,False
v1.2.0,Grafana v1.2.0,2014-02-10T17:19:13Z,master,https://github.com/grafana/grafana/releases/tag/v1.2.0,False,False
v1.1.0,Grafana v1.1.0,2014-02-06T13:00:15Z,master,https://github.com/grafana/grafana/releases/tag/v1.1.0,False,False
v1.0.4,Grafana v1.0.4,2014-01-24T13:35:05Z,master,https://github.com/grafana/grafana/releases/tag/v1.0.4,False,False
v1.0.3,Grafana v1.0.3,2014-01-23T13:04:03Z,master,https://github.com/grafana/grafana/releases/tag/v1.0.3,False,False
v1.0.2,Grafana v1.0.2,2014-01-21T20:13:47Z,master,https://github.com/grafana/grafana/releases/tag/v1.0.2,False,False
v1.0.1,Grafana v1.0.1,2014-01-21T07:43:41Z,master,https://github.com/grafana/grafana/releases/tag/v1.0.1,False,False
v1.0,Grafana v1.0.0,2014-01-19T16:31:50Z,master,https://github.com/grafana/grafana/releases/tag/v1.0,False,False
